ProID,Info,,time,Vol.,
,,,8.114400e-05,-4.540000e-01,
,,,8.115200e-05,-4.540000e-01,
,,,8.116000e-05,-4.540000e-01,
,,,8.116800e-05,-4.540000e-01,
,,,8.117600e-05,-4.540000e-01,
,,,8.118400e-05,-4.540000e-01,
,,,8.119200e-05,-4.540000e-01,
,,,8.120000e-05,-4.540000e-01,
,,,8.120800e-05,-4.540000e-01,
,,,8.121600e-05,-4.540000e-01,
,,,8.122400e-05,-4.540000e-01,
,,,8.123200e-05,-4.540000e-01,
,,,8.124000e-05,-4.540000e-01,
,,,8.124800e-05,-4.540000e-01,
,,,8.125600e-05,-4.540000e-01,
,,,8.126400e-05,-4.540000e-01,
,,,8.127200e-05,-4.540000e-01,
,,,8.128000e-05,-4.540000e-01,
,,,8.128800e-05,-4.540000e-01,
,,,8.129600e-05,-4.540000e-01,
,,,8.130400e-05,-4.540000e-01,
,,,8.131200e-05,-4.540000e-01,
,,,8.132000e-05,-4.540000e-01,
,,,8.132800e-05,-4.540000e-01,
,,,8.133600e-05,-4.540000e-01,
,,,8.134400e-05,-4.540000e-01,
,,,8.135200e-05,-4.540000e-01,
,,,8.136000e-05,-4.540000e-01,
,,,8.136800e-05,-4.540000e-01,
,,,8.137600e-05,-4.540000e-01,
,,,8.138400e-05,-4.540000e-01,
,,,8.139200e-05,-4.540000e-01,
,,,8.140000e-05,-4.540000e-01,
,,,8.140800e-05,-4.540000e-01,
,,,8.141600e-05,-4.540000e-01,
,,,8.142400e-05,-4.540000e-01,
,,,8.143200e-05,-4.540000e-01,
,,,8.144000e-05,-4.540000e-01,
,,,8.144800e-05,-4.540000e-01,
,,,8.145600e-05,-4.540000e-01,
,,,8.146400e-05,-4.540000e-01,
,,,8.147200e-05,-4.540000e-01,
,,,8.148000e-05,-4.540000e-01,
,,,8.148800e-05,-4.540000e-01,
,,,8.149600e-05,-4.540000e-01,
,,,8.150400e-05,-4.540000e-01,
,,,8.151200e-05,-4.540000e-01,
,,,8.152000e-05,-4.540000e-01,
,,,8.152800e-05,-4.540000e-01,
,,,8.153600e-05,-4.540000e-01,
,,,8.154400e-05,-4.540000e-01,
,,,8.155200e-05,-4.540000e-01,
,,,8.156000e-05,-4.540000e-01,
,,,8.156800e-05,-4.540000e-01,
,,,8.157600e-05,-4.540000e-01,
,,,8.158400e-05,-4.540000e-01,
,,,8.159200e-05,-4.540000e-01,
,,,8.160000e-05,-4.540000e-01,
,,,8.160800e-05,-4.540000e-01,
,,,8.161600e-05,-4.540000e-01,
,,,8.162400e-05,-4.540000e-01,
,,,8.163200e-05,-4.540000e-01,
,,,8.164000e-05,-4.540000e-01,
,,,8.164800e-05,-4.540000e-01,
,,,8.165600e-05,-4.540000e-01,
,,,8.166400e-05,-4.540000e-01,
,,,8.167200e-05,-4.540000e-01,
,,,8.168000e-05,-4.540000e-01,
,,,8.168800e-05,-4.540000e-01,
,,,8.169600e-05,-4.540000e-01,
,,,8.170400e-05,-4.540000e-01,
,,,8.171200e-05,-4.540000e-01,
,,,8.172000e-05,-4.540000e-01,
,,,8.172800e-05,-4.540000e-01,
,,,8.173600e-05,-4.540000e-01,
,,,8.174400e-05,-4.540000e-01,
,,,8.175200e-05,-4.540000e-01,
,,,8.176000e-05,-4.540000e-01,
,,,8.176800e-05,-4.540000e-01,
,,,8.177600e-05,-4.540000e-01,
,,,8.178400e-05,-4.540000e-01,
,,,8.179200e-05,-4.540000e-01,
,,,8.180000e-05,-4.540000e-01,
,,,8.180800e-05,-4.540000e-01,
,,,8.181600e-05,-4.540000e-01,
,,,8.182400e-05,-4.540000e-01,
,,,8.183200e-05,-4.540000e-01,
,,,8.184000e-05,-4.540000e-01,
,,,8.184800e-05,-4.540000e-01,
,,,8.185600e-05,-4.540000e-01,
,,,8.186400e-05,-4.540000e-01,
,,,8.187200e-05,-4.540000e-01,
,,,8.188000e-05,-4.540000e-01,
,,,8.188800e-05,-4.540000e-01,
,,,8.189600e-05,-4.540000e-01,
,,,8.190400e-05,-4.540000e-01,
,,,8.191200e-05,-4.540000e-01,
,,,8.192000e-05,-4.540000e-01,
,,,8.192800e-05,-4.540000e-01,
,,,8.193600e-05,-4.540000e-01,
,,,8.194400e-05,-4.540000e-01,
,,,8.195200e-05,-4.540000e-01,
,,,8.196000e-05,-4.540000e-01,
,,,8.196800e-05,-4.540000e-01,
,,,8.197600e-05,-4.540000e-01,
,,,8.198400e-05,-4.540000e-01,
,,,8.199200e-05,-4.540000e-01,
,,,8.200000e-05,-4.540000e-01,
,,,8.200800e-05,-4.540000e-01,
,,,8.201600e-05,-4.540000e-01,
,,,8.202400e-05,-4.540000e-01,
,,,8.203200e-05,-4.540000e-01,
,,,8.204000e-05,-4.540000e-01,
,,,8.204800e-05,-4.540000e-01,
,,,8.205600e-05,-4.540000e-01,
,,,8.206400e-05,-4.540000e-01,
,,,8.207200e-05,-4.540000e-01,
,,,8.208000e-05,-4.540000e-01,
,,,8.208800e-05,-4.540000e-01,
,,,8.209600e-05,-4.540000e-01,
,,,8.210400e-05,-4.540000e-01,
,,,8.211200e-05,-4.540000e-01,
,,,8.212000e-05,-4.540000e-01,
,,,8.212800e-05,-4.540000e-01,
,,,8.213600e-05,-4.540000e-01,
,,,8.214400e-05,-4.540000e-01,
,,,8.215200e-05,-4.540000e-01,
,,,8.216000e-05,-4.540000e-01,
,,,8.216800e-05,-4.540000e-01,
,,,8.217600e-05,-4.540000e-01,
,,,8.218400e-05,-4.540000e-01,
,,,8.219200e-05,-4.540000e-01,
,,,8.220000e-05,-4.540000e-01,
,,,8.220800e-05,-4.540000e-01,
,,,8.221600e-05,-4.540000e-01,
,,,8.222400e-05,-4.540000e-01,
,,,8.223200e-05,-4.540000e-01,
,,,8.224000e-05,-4.540000e-01,
,,,8.224800e-05,-4.540000e-01,
,,,8.225600e-05,-4.540000e-01,
,,,8.226400e-05,-4.540000e-01,
,,,8.227200e-05,-4.540000e-01,
,,,8.228000e-05,-4.540000e-01,
,,,8.228800e-05,-4.540000e-01,
,,,8.229600e-05,-4.540000e-01,
,,,8.230400e-05,-4.540000e-01,
,,,8.231200e-05,-4.540000e-01,
,,,8.232000e-05,-4.540000e-01,
,,,8.232800e-05,-4.540000e-01,
,,,8.233600e-05,-4.540000e-01,
,,,8.234400e-05,-4.540000e-01,
,,,8.235200e-05,-4.540000e-01,
,,,8.236000e-05,-4.540000e-01,
,,,8.236800e-05,-4.540000e-01,
,,,8.237600e-05,-4.540000e-01,
,,,8.238400e-05,-4.540000e-01,
,,,8.239200e-05,-4.540000e-01,
,,,8.240000e-05,-4.540000e-01,
,,,8.240800e-05,-4.540000e-01,
,,,8.241600e-05,-4.540000e-01,
,,,8.242400e-05,-4.540000e-01,
,,,8.243200e-05,-4.540000e-01,
,,,8.244000e-05,-4.540000e-01,
,,,8.244800e-05,-4.540000e-01,
,,,8.245600e-05,-4.540000e-01,
,,,8.246400e-05,-4.540000e-01,
,,,8.247200e-05,-4.540000e-01,
,,,8.248000e-05,-4.540000e-01,
,,,8.248800e-05,-4.540000e-01,
,,,8.249600e-05,-4.540000e-01,
,,,8.250400e-05,-4.540000e-01,
,,,8.251200e-05,-4.540000e-01,
,,,8.252000e-05,-4.540000e-01,
,,,8.252800e-05,-4.540000e-01,
,,,8.253600e-05,-4.540000e-01,
,,,8.254400e-05,-4.540000e-01,
,,,8.255200e-05,-4.540000e-01,
,,,8.256000e-05,-4.540000e-01,
,,,8.256800e-05,-4.540000e-01,
,,,8.257600e-05,-4.540000e-01,
,,,8.258400e-05,-4.540000e-01,
,,,8.259200e-05,-4.540000e-01,
,,,8.260000e-05,-4.540000e-01,
,,,8.260800e-05,-4.540000e-01,
,,,8.261600e-05,-4.540000e-01,
,,,8.262400e-05,-4.540000e-01,
,,,8.263200e-05,-4.540000e-01,
,,,8.264000e-05,-4.540000e-01,
,,,8.264800e-05,-4.540000e-01,
,,,8.265600e-05,-4.540000e-01,
,,,8.266400e-05,-4.540000e-01,
,,,8.267200e-05,-4.540000e-01,
,,,8.268000e-05,-4.540000e-01,
,,,8.268800e-05,-4.540000e-01,
,,,8.269600e-05,-4.540000e-01,
,,,8.270400e-05,-4.540000e-01,
,,,8.271200e-05,-4.540000e-01,
,,,8.272000e-05,-4.540000e-01,
,,,8.272800e-05,-4.540000e-01,
,,,8.273600e-05,-4.540000e-01,
,,,8.274400e-05,-4.540000e-01,
,,,8.275200e-05,-4.540000e-01,
,,,8.276000e-05,-4.540000e-01,
,,,8.276800e-05,-4.540000e-01,
,,,8.277600e-05,-4.540000e-01,
,,,8.278400e-05,-4.540000e-01,
,,,8.279200e-05,-4.540000e-01,
,,,8.280000e-05,-4.540000e-01,
,,,8.280800e-05,-4.540000e-01,
,,,8.281600e-05,-4.540000e-01,
,,,8.282400e-05,-4.540000e-01,
,,,8.283200e-05,-4.540000e-01,
,,,8.284000e-05,-4.540000e-01,
,,,8.284800e-05,-4.540000e-01,
,,,8.285600e-05,-4.540000e-01,
,,,8.286400e-05,-4.540000e-01,
,,,8.287200e-05,-4.540000e-01,
,,,8.288000e-05,-4.540000e-01,
,,,8.288800e-05,-4.540000e-01,
,,,8.289600e-05,-4.540000e-01,
,,,8.290400e-05,-4.540000e-01,
,,,8.291200e-05,-4.540000e-01,
,,,8.292000e-05,-4.540000e-01,
,,,8.292800e-05,-4.540000e-01,
,,,8.293600e-05,-4.540000e-01,
,,,8.294400e-05,-4.540000e-01,
,,,8.295200e-05,-4.540000e-01,
,,,8.296000e-05,-4.540000e-01,
,,,8.296800e-05,-4.540000e-01,
,,,8.297600e-05,-4.540000e-01,
,,,8.298400e-05,-4.540000e-01,
,,,8.299200e-05,-4.540000e-01,
,,,8.300000e-05,-4.540000e-01,
,,,8.300800e-05,-4.540000e-01,
,,,8.301600e-05,-4.540000e-01,
,,,8.302400e-05,-4.540000e-01,
,,,8.303200e-05,-4.540000e-01,
,,,8.304000e-05,-4.540000e-01,
,,,8.304800e-05,-4.540000e-01,
,,,8.305600e-05,-4.540000e-01,
,,,8.306400e-05,-4.540000e-01,
,,,8.307200e-05,-4.540000e-01,
,,,8.308000e-05,-4.540000e-01,
,,,8.308800e-05,-4.540000e-01,
,,,8.309600e-05,-4.540000e-01,
,,,8.310400e-05,-4.540000e-01,
,,,8.311200e-05,-4.540000e-01,
,,,8.312000e-05,-4.540000e-01,
,,,8.312800e-05,-4.540000e-01,
,,,8.313600e-05,-4.540000e-01,
,,,8.314400e-05,-4.540000e-01,
,,,8.315200e-05,-4.540000e-01,
,,,8.316000e-05,-4.540000e-01,
,,,8.316800e-05,-4.540000e-01,
,,,8.317600e-05,-4.540000e-01,
,,,8.318400e-05,-4.540000e-01,
,,,8.319200e-05,-4.540000e-01,
,,,8.320000e-05,-4.540000e-01,
,,,8.320800e-05,-4.540000e-01,
,,,8.321600e-05,-4.540000e-01,
,,,8.322400e-05,-4.540000e-01,
,,,8.323200e-05,-4.540000e-01,
,,,8.324000e-05,-4.540000e-01,
,,,8.324800e-05,-4.540000e-01,
,,,8.325600e-05,-4.540000e-01,
,,,8.326400e-05,-4.540000e-01,
,,,8.327200e-05,-4.540000e-01,
,,,8.328000e-05,-4.540000e-01,
,,,8.328800e-05,-4.540000e-01,
,,,8.329600e-05,-4.540000e-01,
,,,8.330400e-05,-4.540000e-01,
,,,8.331200e-05,-4.540000e-01,
,,,8.332000e-05,-4.540000e-01,
,,,8.332800e-05,-4.540000e-01,
,,,8.333600e-05,-4.540000e-01,
,,,8.334400e-05,-4.540000e-01,
,,,8.335200e-05,-4.540000e-01,
,,,8.336000e-05,-4.540000e-01,
,,,8.336800e-05,-4.540000e-01,
,,,8.337600e-05,-4.540000e-01,
,,,8.338400e-05,-4.540000e-01,
,,,8.339200e-05,-4.540000e-01,
,,,8.340000e-05,-4.540000e-01,
,,,8.340800e-05,-4.540000e-01,
,,,8.341600e-05,-4.540000e-01,
,,,8.342400e-05,-4.540000e-01,
,,,8.343200e-05,-4.540000e-01,
,,,8.344000e-05,-4.540000e-01,
,,,8.344800e-05,-4.540000e-01,
,,,8.345600e-05,-4.540000e-01,
,,,8.346400e-05,-4.540000e-01,
,,,8.347200e-05,-4.540000e-01,
,,,8.348000e-05,-4.540000e-01,
,,,8.348800e-05,-4.540000e-01,
,,,8.349600e-05,-4.540000e-01,
,,,8.350400e-05,-4.540000e-01,
,,,8.351200e-05,-4.540000e-01,
,,,8.352000e-05,-4.540000e-01,
,,,8.352800e-05,-4.540000e-01,
,,,8.353600e-05,-4.540000e-01,
,,,8.354400e-05,-4.540000e-01,
,,,8.355200e-05,-4.540000e-01,
,,,8.356000e-05,-4.540000e-01,
,,,8.356800e-05,-4.540000e-01,
,,,8.357600e-05,-4.540000e-01,
,,,8.358400e-05,-4.540000e-01,
,,,8.359200e-05,-4.540000e-01,
,,,8.360000e-05,-4.540000e-01,
,,,8.360800e-05,-4.540000e-01,
,,,8.361600e-05,-4.540000e-01,
,,,8.362400e-05,-4.540000e-01,
,,,8.363200e-05,-4.540000e-01,
,,,8.364000e-05,-4.540000e-01,
,,,8.364800e-05,-4.540000e-01,
,,,8.365600e-05,-4.540000e-01,
,,,8.366400e-05,-4.540000e-01,
,,,8.367200e-05,-4.540000e-01,
,,,8.368000e-05,-4.540000e-01,
,,,8.368800e-05,-4.540000e-01,
,,,8.369600e-05,-4.540000e-01,
,,,8.370400e-05,-4.540000e-01,
,,,8.371200e-05,-4.540000e-01,
,,,8.372000e-05,-4.540000e-01,
,,,8.372800e-05,-4.540000e-01,
,,,8.373600e-05,-4.540000e-01,
,,,8.374400e-05,-4.540000e-01,
,,,8.375200e-05,-4.540000e-01,
,,,8.376000e-05,-4.540000e-01,
,,,8.376800e-05,-4.540000e-01,
,,,8.377600e-05,-4.540000e-01,
,,,8.378400e-05,-4.540000e-01,
,,,8.379200e-05,-4.540000e-01,
,,,8.380000e-05,-4.540000e-01,
,,,8.380800e-05,-4.540000e-01,
,,,8.381600e-05,-4.540000e-01,
,,,8.382400e-05,-4.540000e-01,
,,,8.383200e-05,-4.540000e-01,
,,,8.384000e-05,-4.540000e-01,
,,,8.384800e-05,-4.540000e-01,
,,,8.385600e-05,-4.540000e-01,
,,,8.386400e-05,-4.540000e-01,
,,,8.387200e-05,-4.540000e-01,
,,,8.388000e-05,-4.540000e-01,
,,,8.388800e-05,-4.540000e-01,
,,,8.389600e-05,-4.540000e-01,
,,,8.390400e-05,-4.540000e-01,
,,,8.391200e-05,-4.540000e-01,
,,,8.392000e-05,-4.540000e-01,
,,,8.392800e-05,-4.540000e-01,
,,,8.393600e-05,-4.540000e-01,
,,,8.394400e-05,-4.540000e-01,
,,,8.395200e-05,-4.540000e-01,
,,,8.396000e-05,-4.540000e-01,
,,,8.396800e-05,-4.540000e-01,
,,,8.397600e-05,-4.540000e-01,
,,,8.398400e-05,-4.540000e-01,
,,,8.399200e-05,-4.540000e-01,
,,,8.400000e-05,-4.540000e-01,
,,,8.400800e-05,-4.540000e-01,
,,,8.401600e-05,-4.540000e-01,
,,,8.402400e-05,-4.540000e-01,
,,,8.403200e-05,-4.540000e-01,
,,,8.404000e-05,-4.540000e-01,
,,,8.404800e-05,-4.540000e-01,
,,,8.405600e-05,-4.540000e-01,
,,,8.406400e-05,-4.540000e-01,
,,,8.407200e-05,-4.540000e-01,
,,,8.408000e-05,-4.540000e-01,
,,,8.408800e-05,-4.540000e-01,
,,,8.409600e-05,-4.540000e-01,
,,,8.410400e-05,-4.540000e-01,
,,,8.411200e-05,-4.540000e-01,
,,,8.412000e-05,-4.540000e-01,
,,,8.412800e-05,-4.540000e-01,
,,,8.413600e-05,-4.540000e-01,
,,,8.414400e-05,-4.540000e-01,
,,,8.415200e-05,-4.540000e-01,
,,,8.416000e-05,-4.540000e-01,
,,,8.416800e-05,-4.540000e-01,
,,,8.417600e-05,-4.540000e-01,
,,,8.418400e-05,-4.540000e-01,
,,,8.419200e-05,-4.540000e-01,
,,,8.420000e-05,-4.540000e-01,
,,,8.420800e-05,-4.540000e-01,
,,,8.421600e-05,-4.540000e-01,
,,,8.422400e-05,-4.540000e-01,
,,,8.423200e-05,-4.540000e-01,
,,,8.424000e-05,-4.540000e-01,
,,,8.424800e-05,-4.540000e-01,
,,,8.425600e-05,-4.540000e-01,
,,,8.426400e-05,-4.540000e-01,
,,,8.427200e-05,-4.540000e-01,
,,,8.428000e-05,-4.540000e-01,
,,,8.428800e-05,-4.540000e-01,
,,,8.429600e-05,-4.540000e-01,
,,,8.430400e-05,-4.540000e-01,
,,,8.431200e-05,-4.540000e-01,
,,,8.432000e-05,-4.540000e-01,
,,,8.432800e-05,-4.540000e-01,
,,,8.433600e-05,-4.540000e-01,
,,,8.434400e-05,-4.540000e-01,
,,,8.435200e-05,-4.540000e-01,
,,,8.436000e-05,-4.540000e-01,
,,,8.436800e-05,-4.540000e-01,
,,,8.437600e-05,-4.540000e-01,
,,,8.438400e-05,-4.540000e-01,
,,,8.439200e-05,-4.540000e-01,
,,,8.440000e-05,-4.540000e-01,
,,,8.440800e-05,-4.540000e-01,
,,,8.441600e-05,-4.540000e-01,
,,,8.442400e-05,-4.540000e-01,
,,,8.443200e-05,-4.540000e-01,
,,,8.444000e-05,-4.540000e-01,
,,,8.444800e-05,-4.540000e-01,
,,,8.445600e-05,-4.540000e-01,
,,,8.446400e-05,-4.540000e-01,
,,,8.447200e-05,-4.540000e-01,
,,,8.448000e-05,-4.540000e-01,
,,,8.448800e-05,-4.540000e-01,
,,,8.449600e-05,-4.540000e-01,
,,,8.450400e-05,-4.540000e-01,
,,,8.451200e-05,-4.540000e-01,
,,,8.452000e-05,-4.540000e-01,
,,,8.452800e-05,-4.540000e-01,
,,,8.453600e-05,-4.540000e-01,
,,,8.454400e-05,-4.540000e-01,
,,,8.455200e-05,-4.540000e-01,
,,,8.456000e-05,-4.540000e-01,
,,,8.456800e-05,-4.540000e-01,
,,,8.457600e-05,-4.540000e-01,
,,,8.458400e-05,-4.540000e-01,
,,,8.459200e-05,-4.540000e-01,
,,,8.460000e-05,-4.540000e-01,
,,,8.460800e-05,-4.540000e-01,
,,,8.461600e-05,-4.540000e-01,
,,,8.462400e-05,-4.540000e-01,
,,,8.463200e-05,-4.540000e-01,
,,,8.464000e-05,-4.540000e-01,
,,,8.464800e-05,-4.540000e-01,
,,,8.465600e-05,-4.540000e-01,
,,,8.466400e-05,-4.540000e-01,
,,,8.467200e-05,-4.540000e-01,
,,,8.468000e-05,-4.540000e-01,
,,,8.468800e-05,-4.540000e-01,
,,,8.469600e-05,-4.540000e-01,
,,,8.470400e-05,-4.540000e-01,
,,,8.471200e-05,-4.540000e-01,
,,,8.472000e-05,-4.540000e-01,
,,,8.472800e-05,-4.540000e-01,
,,,8.473600e-05,-4.540000e-01,
,,,8.474400e-05,-4.540000e-01,
,,,8.475200e-05,-4.540000e-01,
,,,8.476000e-05,-4.540000e-01,
,,,8.476800e-05,-4.540000e-01,
,,,8.477600e-05,-4.540000e-01,
,,,8.478400e-05,-4.540000e-01,
,,,8.479200e-05,-4.540000e-01,
,,,8.480000e-05,-4.540000e-01,
,,,8.480800e-05,-4.540000e-01,
,,,8.481600e-05,-4.540000e-01,
,,,8.482400e-05,-4.540000e-01,
,,,8.483200e-05,-4.540000e-01,
,,,8.484000e-05,-4.540000e-01,
,,,8.484800e-05,-4.540000e-01,
,,,8.485600e-05,-4.540000e-01,
,,,8.486400e-05,-4.540000e-01,
,,,8.487200e-05,-4.540000e-01,
,,,8.488000e-05,-4.540000e-01,
,,,8.488800e-05,-4.540000e-01,
,,,8.489600e-05,-4.540000e-01,
,,,8.490400e-05,-4.540000e-01,
,,,8.491200e-05,-4.540000e-01,
,,,8.492000e-05,-4.540000e-01,
,,,8.492800e-05,-4.540000e-01,
,,,8.493600e-05,-4.540000e-01,
,,,8.494400e-05,-4.540000e-01,
,,,8.495200e-05,-4.540000e-01,
,,,8.496000e-05,-4.540000e-01,
,,,8.496800e-05,-4.540000e-01,
,,,8.497600e-05,-4.540000e-01,
,,,8.498400e-05,-4.540000e-01,
,,,8.499200e-05,-4.540000e-01,
,,,8.500000e-05,-4.540000e-01,
,,,8.500800e-05,-4.540000e-01,
,,,8.501600e-05,-4.540000e-01,
,,,8.502400e-05,-4.540000e-01,
,,,8.503200e-05,-4.540000e-01,
,,,8.504000e-05,-4.540000e-01,
,,,8.504800e-05,-4.540000e-01,
,,,8.505600e-05,-4.540000e-01,
,,,8.506400e-05,-4.540000e-01,
,,,8.507200e-05,-4.540000e-01,
,,,8.508000e-05,-4.540000e-01,
,,,8.508800e-05,-4.540000e-01,
,,,8.509600e-05,-4.540000e-01,
,,,8.510400e-05,-4.540000e-01,
,,,8.511200e-05,-4.540000e-01,
,,,8.512000e-05,-4.540000e-01,
,,,8.512800e-05,-4.540000e-01,
,,,8.513600e-05,-4.540000e-01,
,,,8.514400e-05,-4.540000e-01,
,,,8.515200e-05,-4.540000e-01,
,,,8.516000e-05,-4.540000e-01,
,,,8.516800e-05,-4.540000e-01,
,,,8.517600e-05,-4.540000e-01,
,,,8.518400e-05,-4.540000e-01,
,,,8.519200e-05,-4.540000e-01,
,,,8.520000e-05,-4.540000e-01,
,,,8.520800e-05,-4.540000e-01,
,,,8.521600e-05,-4.540000e-01,
,,,8.522400e-05,-4.540000e-01,
,,,8.523200e-05,-4.540000e-01,
,,,8.524000e-05,-4.540000e-01,
,,,8.524800e-05,-4.540000e-01,
,,,8.525600e-05,-4.540000e-01,
,,,8.526400e-05,-4.540000e-01,
,,,8.527200e-05,-4.540000e-01,
,,,8.528000e-05,-4.540000e-01,
,,,8.528800e-05,-4.540000e-01,
,,,8.529600e-05,-4.540000e-01,
,,,8.530400e-05,-4.540000e-01,
,,,8.531200e-05,-4.540000e-01,
,,,8.532000e-05,-4.540000e-01,
,,,8.532800e-05,-4.540000e-01,
,,,8.533600e-05,-4.540000e-01,
,,,8.534400e-05,-4.540000e-01,
,,,8.535200e-05,-4.540000e-01,
,,,8.536000e-05,-4.540000e-01,
,,,8.536800e-05,-4.540000e-01,
,,,8.537600e-05,-4.540000e-01,
,,,8.538400e-05,-4.540000e-01,
,,,8.539200e-05,-4.540000e-01,
,,,8.540000e-05,-4.540000e-01,
,,,8.540800e-05,-4.540000e-01,
,,,8.541600e-05,-4.540000e-01,
,,,8.542400e-05,-4.540000e-01,
,,,8.543200e-05,-4.540000e-01,
,,,8.544000e-05,-4.540000e-01,
,,,8.544800e-05,-4.540000e-01,
,,,8.545600e-05,-4.540000e-01,
,,,8.546400e-05,-4.540000e-01,
,,,8.547200e-05,-4.540000e-01,
,,,8.548000e-05,-4.540000e-01,
,,,8.548800e-05,-4.540000e-01,
,,,8.549600e-05,-4.500000e-01,
,,,8.550400e-05,-4.540000e-01,
,,,8.551200e-05,-4.540000e-01,
,,,8.552000e-05,-4.540000e-01,
,,,8.552800e-05,-4.540000e-01,
,,,8.553600e-05,-4.540000e-01,
,,,8.554400e-05,-4.540000e-01,
,,,8.555200e-05,-4.540000e-01,
,,,8.556000e-05,-4.540000e-01,
,,,8.556800e-05,-4.540000e-01,
,,,8.557600e-05,-4.540000e-01,
,,,8.558400e-05,-4.540000e-01,
,,,8.559200e-05,-4.540000e-01,
,,,8.560000e-05,-4.540000e-01,
,,,8.560800e-05,-4.540000e-01,
,,,8.561600e-05,-4.540000e-01,
,,,8.562400e-05,-4.540000e-01,
,,,8.563200e-05,-4.540000e-01,
,,,8.564000e-05,-4.540000e-01,
,,,8.564800e-05,-4.540000e-01,
,,,8.565600e-05,-4.540000e-01,
,,,8.566400e-05,-4.540000e-01,
,,,8.567200e-05,-4.540000e-01,
,,,8.568000e-05,-4.540000e-01,
,,,8.568800e-05,-4.540000e-01,
,,,8.569600e-05,-4.540000e-01,
,,,8.570400e-05,-4.540000e-01,
,,,8.571200e-05,-4.540000e-01,
,,,8.572000e-05,-4.540000e-01,
,,,8.572800e-05,-4.540000e-01,
,,,8.573600e-05,-4.540000e-01,
,,,8.574400e-05,-4.540000e-01,
,,,8.575200e-05,-4.540000e-01,
,,,8.576000e-05,-4.540000e-01,
,,,8.576800e-05,-4.540000e-01,
,,,8.577600e-05,-4.540000e-01,
,,,8.578400e-05,-4.540000e-01,
,,,8.579200e-05,-4.540000e-01,
,,,8.580000e-05,-4.540000e-01,
,,,8.580800e-05,-4.540000e-01,
,,,8.581600e-05,-4.540000e-01,
,,,8.582400e-05,-4.540000e-01,
,,,8.583200e-05,-4.540000e-01,
,,,8.584000e-05,-4.540000e-01,
,,,8.584800e-05,-4.540000e-01,
,,,8.585600e-05,-4.540000e-01,
,,,8.586400e-05,-4.540000e-01,
,,,8.587200e-05,-4.540000e-01,
,,,8.588000e-05,-4.540000e-01,
,,,8.588800e-05,-4.540000e-01,
,,,8.589600e-05,-4.540000e-01,
,,,8.590400e-05,-4.540000e-01,
,,,8.591200e-05,-4.540000e-01,
,,,8.592000e-05,-4.540000e-01,
,,,8.592800e-05,-4.540000e-01,
,,,8.593600e-05,-4.540000e-01,
,,,8.594400e-05,-4.540000e-01,
,,,8.595200e-05,-4.540000e-01,
,,,8.596000e-05,-4.540000e-01,
,,,8.596800e-05,-4.540000e-01,
,,,8.597600e-05,-4.540000e-01,
,,,8.598400e-05,-4.540000e-01,
,,,8.599200e-05,-4.540000e-01,
,,,8.600000e-05,-4.540000e-01,
,,,8.600800e-05,-4.540000e-01,
,,,8.601600e-05,-4.540000e-01,
,,,8.602400e-05,-4.540000e-01,
,,,8.603200e-05,-4.540000e-01,
,,,8.604000e-05,-4.540000e-01,
,,,8.604800e-05,-4.540000e-01,
,,,8.605600e-05,-4.540000e-01,
,,,8.606400e-05,-4.540000e-01,
,,,8.607200e-05,-4.540000e-01,
,,,8.608000e-05,-4.540000e-01,
,,,8.608800e-05,-4.540000e-01,
,,,8.609600e-05,-4.540000e-01,
,,,8.610400e-05,-4.540000e-01,
,,,8.611200e-05,-4.540000e-01,
,,,8.612000e-05,-4.540000e-01,
,,,8.612800e-05,-4.540000e-01,
,,,8.613600e-05,-4.540000e-01,
,,,8.614400e-05,-4.540000e-01,
,,,8.615200e-05,-4.540000e-01,
,,,8.616000e-05,-4.540000e-01,
,,,8.616800e-05,-4.540000e-01,
,,,8.617600e-05,-4.540000e-01,
,,,8.618400e-05,-4.540000e-01,
,,,8.619200e-05,-4.540000e-01,
,,,8.620000e-05,-4.540000e-01,
,,,8.620800e-05,-4.540000e-01,
,,,8.621600e-05,-4.540000e-01,
,,,8.622400e-05,-4.540000e-01,
,,,8.623200e-05,-4.540000e-01,
,,,8.624000e-05,-4.540000e-01,
,,,8.624800e-05,-4.540000e-01,
,,,8.625600e-05,-4.540000e-01,
,,,8.626400e-05,-4.540000e-01,
,,,8.627200e-05,-4.540000e-01,
,,,8.628000e-05,-4.540000e-01,
,,,8.628800e-05,-4.540000e-01,
,,,8.629600e-05,-4.540000e-01,
,,,8.630400e-05,-4.540000e-01,
,,,8.631200e-05,-4.540000e-01,
,,,8.632000e-05,-4.540000e-01,
,,,8.632800e-05,-4.540000e-01,
,,,8.633600e-05,-4.540000e-01,
,,,8.634400e-05,-4.540000e-01,
,,,8.635200e-05,-4.540000e-01,
,,,8.636000e-05,-4.540000e-01,
,,,8.636800e-05,-4.540000e-01,
,,,8.637600e-05,-4.540000e-01,
,,,8.638400e-05,-4.540000e-01,
,,,8.639200e-05,-4.540000e-01,
,,,8.640000e-05,-4.500000e-01,
,,,8.640800e-05,-4.540000e-01,
,,,8.641600e-05,-4.540000e-01,
,,,8.642400e-05,-4.500000e-01,
,,,8.643200e-05,-4.540000e-01,
,,,8.644000e-05,-4.500000e-01,
,,,8.644800e-05,-4.500000e-01,
,,,8.645600e-05,-4.500000e-01,
